Samples	Cancer_type	Correction_accuracy	Similarity_FFPEsig_original	similarity_label	Mutationload_C2T	noise_load	SNR	SNR_label
Lymph-BNHL::SP124969	Lymph-BNHL	0.9297811728593772	0.8101262387973552	Middle	4683	10134	0.4621077560686797	Middle
Lymph-BNHL::SP116608	Lymph-BNHL	0.9664413993657027	0.7629488601031202	Middle	1281	9947	0.12878254750175933	Middle
Lymph-BNHL::SP116688	Lymph-BNHL	0.930897012091596	0.711388417219494	Middle	1286	10025	0.1282793017456359	Middle
Lymph-BNHL::SP59392	Lymph-BNHL	0.9136578330507897	0.6534750938899644	Middle	679	9966	0.06813164760184627	Middle
Lymph-BNHL::SP59456	Lymph-BNHL	0.9286322987954918	0.787866307869053	Middle	2838	9887	0.2870435925963386	Middle
Lymph-BNHL::SP59348	Lymph-BNHL	0.926262440868906	0.7678584836690561	Middle	2392	9988	0.2394873848618342	Middle
Lymph-BNHL::SP59300	Lymph-BNHL	0.9248899983553971	0.9230420063891491	Middle	3464	10045	0.3448481831757093	Middle
Lymph-BNHL::SP59340	Lymph-BNHL	0.944135085562239	0.7200847634767691	Middle	1798	9907	0.181487836883012	Middle
Lymph-BNHL::SP59440	Lymph-BNHL	0.904041259669565	0.8242798190693592	Middle	2679	10182	0.26311137301119625	Middle
Lymph-BNHL::SP116624	Lymph-BNHL	0.9345651704274309	0.7828257488307833	Middle	1638	10094	0.1622746185852982	Middle
Lymph-BNHL::SP59432	Lymph-BNHL	0.9146638430494017	0.7646143764232114	Middle	1471	9946	0.14789865272471345	Middle
Lymph-BNHL::SP59452	Lymph-BNHL	0.911752128645565	0.7660002298882536	Middle	5287	10077	0.5246601170983428	Middle
Lymph-BNHL::SP116679	Lymph-BNHL	0.9194440887342966	0.7822548666577418	Middle	900	10017	0.08984725965858041	Middle
Lymph-BNHL::SP59360	Lymph-BNHL	0.9011062931494054	0.8341766821343541	Middle	1861	10045	0.18526630164260827	Middle
Lymph-BNHL::SP59384	Lymph-BNHL	0.938931645489542	0.7429451918033853	Middle	1089	9980	0.1091182364729459	Middle
Lymph-BNHL::SP59332	Lymph-BNHL	0.9209429740816683	0.747630823408593	Middle	1059	9944	0.10649637972646822	Middle
Lymph-BNHL::SP116616	Lymph-BNHL	0.9103911288447182	0.74827024014322	Middle	2039	10108	0.2017214087851207	Middle
Lymph-BNHL::SP124981	Lymph-BNHL	0.9756901288737168	0.7813688598586908	Middle	1880	10020	0.18762475049900199	Middle
Lymph-BNHL::SP59420	Lymph-BNHL	0.914465515710251	0.8293573047614878	Middle	1204	9915	0.12143217347453354	Middle
Lymph-BNHL::SP116706	Lymph-BNHL	0.9408380315209307	0.7949568573729638	Middle	3217	10056	0.3199085123309467	Middle
Lymph-BNHL::SP116654	Lymph-BNHL	0.9075644592635219	0.7430362794185802	Middle	1874	10059	0.18630082513172283	Middle
Lymph-BNHL::SP59308	Lymph-BNHL	0.900962109919993	0.7061567423599286	Middle	1263	10082	0.12527276334060702	Middle
Lymph-BNHL::SP59288	Lymph-BNHL	0.961281268557175	0.8508742696642237	Middle	1222	10009	0.1220901188929963	Middle
Lymph-BNHL::SP116622	Lymph-BNHL	0.905858378128048	0.7898497676789036	Middle	1046	9872	0.10595623987034036	Middle
Lymph-BNHL::SP59316	Lymph-BNHL	0.9191110597166324	0.6882604387820377	Middle	1285	9975	0.12882205513784462	Middle
Lymph-BNHL::SP116697	Lymph-BNHL	0.937920638919092	0.8947590514753491	Middle	31777	10065	3.157178340784898	High
Lymph-BNHL::SP59304	Lymph-BNHL	0.9713256316655493	0.8392939612478899	Middle	15623	10019	1.5593372592075057	High
Lymph-CLL::SP13385	Lymph-CLL	0.9221693383645234	0.7061262508296606	Middle	894	9926	0.09006649204110417	Middle
Lymph-CLL::SP13291	Lymph-CLL	0.9552013099508292	0.7449736775068718	Middle	998	10293	0.09695909841639949	Middle
Lymph-CLL::SP115114	Lymph-CLL	0.9077744864845547	0.7299099599991195	Middle	836	9938	0.08412155363252163	Middle
Lymph-CLL::SP13279	Lymph-CLL	0.9255956796470053	0.8111469473235938	Middle	632	9910	0.06377396569122099	Middle
Lymph-CLL::SP13361	Lymph-CLL	0.9056630191817826	0.7856031246787528	Middle	875	9893	0.08844637622561408	Middle
Lymph-CLL::SP13421	Lymph-CLL	0.9297862136480093	0.6397516251105382	Middle	870	10153	0.08568895892839555	Middle
Lymph-CLL::SP13399	Lymph-CLL	0.9170493104378792	0.6974382735448464	Middle	763	9875	0.07726582278481013	Middle
Lymph-CLL::SP13307	Lymph-CLL	0.9335613811053085	0.6954015856865765	Middle	1074	10022	0.10716423867491519	Middle
Lymph-CLL::SP13299	Lymph-CLL	0.9644164740254795	0.587849810771244	Middle	1217	10099	0.12050698088919695	Middle
Lymph-CLL::SP13481	Lymph-CLL	0.9047264428049936	0.7535238488275587	Middle	839	10079	0.08324238515725767	Middle
Lymph-CLL::SP116780	Lymph-CLL	0.9009959154323397	0.8681823913791893	Middle	939	9994	0.09395637382429457	Middle
Lymph-CLL::SP13359	Lymph-CLL	0.9176163836530074	0.7125841987996993	Middle	674	9906	0.06803957197657985	Middle
Lymph-CLL::SP13323	Lymph-CLL	0.9316396228221404	0.5830664039997318	Middle	879	10007	0.0878385130408714	Middle
Lymph-CLL::SP13367	Lymph-CLL	0.9379750893646102	0.7696519957488709	Middle	1007	9937	0.10133843212237094	Middle
Lymph-CLL::SP96882	Lymph-CLL	0.9479529116714924	0.7015268533376078	Middle	1451	10093	0.14376300406222134	Middle
Lymph-CLL::SP116728	Lymph-CLL	0.9189354330434871	0.6212601795243058	Middle	789	10077	0.07829711223578446	Middle
Lymph-CLL::SP116744	Lymph-CLL	0.9183253128910202	0.673675340846994	Middle	1017	9953	0.1021802471616598	Middle
Lymph-CLL::SP13331	Lymph-CLL	0.9115682881512306	0.8073350861248063	Middle	970	10014	0.09686438985420412	Middle
Lymph-CLL::SP115102	Lymph-CLL	0.9099565265976529	0.7317054745867713	Middle	984	10030	0.09810568295114656	Middle
Lymph-CLL::SP13297	Lymph-CLL	0.9223787043105852	0.6805298916302669	Middle	652	9858	0.06613917630350984	Middle
Lymph-CLL::SP116776	Lymph-CLL	0.9034866676631252	0.8436440354721804	Middle	827	10064	0.08217408585055644	Middle
Lymph-CLL::SP13317	Lymph-CLL	0.9255408248224622	0.6287232628647302	Middle	649	9984	0.06500400641025642	Middle
Lymph-CLL::SP116766	Lymph-CLL	0.9528330631453983	0.7681435979548259	Middle	1349	10068	0.13398887564560985	Middle
Lymph-CLL::SP115131	Lymph-CLL	0.9286769982370431	0.7645377179910076	Middle	645	9949	0.06483063624484872	Middle
Lymph-CLL::SP115060	Lymph-CLL	0.9176129232559387	0.7449207926349827	Middle	608	9910	0.06135216952573158	Middle
Lymph-CLL::SP96834	Lymph-CLL	0.9706197124592568	0.6380191129820583	Middle	1034	10024	0.10315243415802075	Middle
Lymph-CLL::SP115057	Lymph-CLL	0.9417424807779189	0.7300625503406397	Middle	1060	9915	0.10690872415532023	Middle
Lymph-CLL::SP13442	Lymph-CLL	0.9036661503782015	0.8311756453846217	Middle	700	10211	0.06855352071295662	Middle
Lymph-CLL::SP13619	Lymph-CLL	0.9649735279987119	0.6972019319461847	Middle	913	10003	0.09127261821453564	Middle
Lymph-CLL::SP13509	Lymph-CLL	0.9285087053055874	0.6502563880873083	Middle	827	10145	0.0815179891572203	Middle
Lymph-CLL::SP13624	Lymph-CLL	0.9401186223628908	0.6445752634761843	Middle	831	10084	0.08240777469258231	Middle
Lymph-CLL::SP116774	Lymph-CLL	0.9000609497990615	0.7524363181263329	Middle	729	9870	0.07386018237082066	Middle
Lymph-CLL::SP13278	Lymph-CLL	0.9007647449164932	0.6481311552276188	Middle	932	9966	0.09351796106762994	Middle
Lymph-CLL::SP116730	Lymph-CLL	0.9087187589205292	0.8121387467706565	Middle	925	9887	0.0935571963183979	Middle
Lymph-CLL::SP115099	Lymph-CLL	0.9063003090367439	0.83913430100977	Middle	540	9881	0.05465033903451068	Middle
Lymph-CLL::SP116740	Lymph-CLL	0.9251369085026233	0.8025181897892377	Middle	941	9944	0.09462992759452936	Middle
Myeloid-AML::SP108998	Myeloid-AML	0.9532454808687786	0.5708816114087256	Middle	982	9919	0.09900191551567698	Middle
Myeloid-AML::SP127706	Myeloid-AML	0.9880838438377144	0.5391493121560118	Middle	1568	10106	0.1551553532554918	Middle
Myeloid-MPN::SP116883	Myeloid-MPN	0.9226618530587893	0.6510580780590898	Middle	833	9966	0.08358418623319286	Middle
Myeloid-MPN::SP116815	Myeloid-MPN	0.9095502460262772	0.43397240058525854	Low	459	10076	0.04555379118697896	Middle
Myeloid-MPN::SP116853	Myeloid-MPN	0.9227999730244526	0.616513098154727	Middle	615	10230	0.060117302052785926	Middle
Myeloid-MPN::SP116830	Myeloid-MPN	0.9624963483625597	0.7381462667993212	Middle	1380	9991	0.13812431188069263	Middle
Myeloid-MPN::SP116885	Myeloid-MPN	0.9506182766422906	0.6326898285082196	Middle	961	9890	0.09716885743174924	Middle
Myeloid-MPN::SP116913	Myeloid-MPN	0.9065702687945618	0.6614443352621714	Middle	729	9786	0.07449417535254445	Middle
Myeloid-MPN::SP116799	Myeloid-MPN	0.9168739626076875	0.6885006694337756	Middle	712	10006	0.07115730561663003	Middle
Myeloid-MPN::SP116835	Myeloid-MPN	0.9241447394033253	0.6153269036621205	Middle	817	9990	0.08178178178178178	Middle
Myeloid-MPN::SP116820	Myeloid-MPN	0.9174327441884229	0.7314655309434124	Middle	732	9923	0.0737680137055326	Middle
Myeloid-MPN::SP116829	Myeloid-MPN	0.9617456951057904	0.7419772697035006	Middle	1275	10180	0.12524557956777996	Middle
Myeloid-MPN::SP116837	Myeloid-MPN	0.9154894083916556	0.7082100645135572	Middle	1419	9997	0.14194258277483246	Middle
Myeloid-MPN::SP116819	Myeloid-MPN	0.901992414545816	0.6804186022623708	Middle	421	10052	0.04188221249502586	Middle
Myeloid-MPN::SP116856	Myeloid-MPN	0.9033742937946885	0.7476500420660666	Middle	589	10049	0.05861279729326301	Middle
Myeloid-MPN::SP116839	Myeloid-MPN	0.9362621714980537	0.5970210323960105	Middle	921	10142	0.09081049102741076	Middle
Myeloid-MPN::SP116878	Myeloid-MPN	0.9033616880641214	0.7598790977262049	Middle	648	9947	0.06514526993063235	Middle
Myeloid-MPN::SP116826	Myeloid-MPN	0.9261183254591189	0.5232787574170319	Middle	604	9934	0.06080128850412724	Middle
Myeloid-MPN::SP116848	Myeloid-MPN	0.9586003993620407	0.7395396711015558	Middle	723	10040	0.07201195219123506	Middle
Myeloid-MPN::SP116915	Myeloid-MPN	0.9599097557775305	0.6307096115978045	Middle	1056	9867	0.10702341137123746	Middle
Ovary-AdenoCA::SP101682	Ovary-AdenoCA	0.9484651231680661	0.6526792921268625	Middle	2234	9935	0.22486160040261702	Middle
Ovary-AdenoCA::SP61553	Ovary-AdenoCA	0.9470675877124063	0.5608092625340254	Middle	988	9979	0.09900791662491232	Middle
Ovary-AdenoCA::SP101724	Ovary-AdenoCA	0.9855427647362581	0.9085754229401815	Middle	4199	9971	0.4211212516297262	Middle
Ovary-AdenoCA::SP102074	Ovary-AdenoCA	0.9331494389660934	0.7085815537711266	Middle	1579	10068	0.15683353198251887	Middle
Ovary-AdenoCA::SP101694	Ovary-AdenoCA	0.9097594310881616	0.7360437656875317	Middle	3459	9993	0.3461422996097268	Middle
Ovary-AdenoCA::SP101616	Ovary-AdenoCA	0.948023359230938	0.8435646426772732	Middle	2754	10168	0.27084972462627854	Middle
Ovary-AdenoCA::SP101558	Ovary-AdenoCA	0.9563462992351726	0.8586730341391703	Middle	1358	10033	0.13535333399780725	Middle
Ovary-AdenoCA::SP102084	Ovary-AdenoCA	0.9192017576179767	0.738838530039193	Middle	2006	10063	0.19934413196859782	Middle
Ovary-AdenoCA::SP102064	Ovary-AdenoCA	0.9036570895423882	0.9135183989075226	Middle	1530	9877	0.1549053356282272	Middle
Ovary-AdenoCA::SP101564	Ovary-AdenoCA	0.9803597807554512	0.807834163916337	Middle	1633	10060	0.16232604373757456	Middle
Ovary-AdenoCA::SP101921	Ovary-AdenoCA	0.9617550952680521	0.7910034580623536	Middle	3737	10057	0.37158198269861786	Middle
Ovary-AdenoCA::SP102055	Ovary-AdenoCA	0.9035581908663206	0.6840044171499705	Middle	982	10037	0.09783799940221181	Middle
Ovary-AdenoCA::SP101588	Ovary-AdenoCA	0.9392506585887406	0.663300847961021	Middle	1902	9977	0.19063846847749824	Middle
Ovary-AdenoCA::SP101584	Ovary-AdenoCA	0.9456919210597374	0.7738841856740049	Middle	2347	9773	0.24015143763429858	Middle
Ovary-AdenoCA::SP101686	Ovary-AdenoCA	0.9295273228401061	0.6269786628705775	Middle	1867	10028	0.1861786996410052	Middle
Ovary-AdenoCA::SP101532	Ovary-AdenoCA	0.9235834024335134	0.8770525779205625	Middle	2283	9928	0.229955680902498	Middle
Ovary-AdenoCA::SP101732	Ovary-AdenoCA	0.9053723182819089	0.9121412991857528	Middle	3853	9977	0.3861882329357522	Middle
Ovary-AdenoCA::SP101536	Ovary-AdenoCA	0.9588167304847194	0.7293860301263264	Middle	1626	9777	0.16630868364528997	Middle
Ovary-AdenoCA::SP101716	Ovary-AdenoCA	0.945979675344926	0.7633279005293954	Middle	3345	9898	0.33794706001212366	Middle
Ovary-AdenoCA::SP101592	Ovary-AdenoCA	0.914470981642499	0.7953780942150093	Middle	1973	10111	0.19513401246167542	Middle
Ovary-AdenoCA::SP102045	Ovary-AdenoCA	0.9594283048638916	0.9145108002739945	Middle	4438	9978	0.4447785127280016	Middle
Ovary-AdenoCA::SP102123	Ovary-AdenoCA	0.9303285607003489	0.7353703833427194	Middle	1639	10047	0.16313327361401414	Middle
Ovary-AdenoCA::SP101544	Ovary-AdenoCA	0.9556127967779637	0.7495950104812052	Middle	2023	9867	0.20502685720077024	Middle
Ovary-AdenoCA::SP102133	Ovary-AdenoCA	0.9699043966268184	0.636821166960001	Middle	6592	10009	0.6586072534718753	High
Ovary-AdenoCA::SP101881	Ovary-AdenoCA	0.9191247845216102	0.8768106700637589	Middle	2413	10000	0.2413	Middle
Ovary-AdenoCA::SP102035	Ovary-AdenoCA	0.908196150321751	0.8741108326232506	Middle	1736	9927	0.17487659917396997	Middle
Ovary-AdenoCA::SP101642	Ovary-AdenoCA	0.9078326802708263	0.9137090363448225	Middle	3407	9942	0.3426875880104607	Middle
Ovary-AdenoCA::SP101596	Ovary-AdenoCA	0.9182292000838341	0.7516611157955161	Middle	1563	9909	0.15773539206781714	Middle
Ovary-AdenoCA::SP101670	Ovary-AdenoCA	0.9143659257809121	0.8595204174865481	Middle	3032	10011	0.30286684646888423	Middle
Ovary-AdenoCA::SP101572	Ovary-AdenoCA	0.974174287263061	0.6499851252034166	Middle	1571	10093	0.15565243237887644	Middle
Ovary-AdenoCA::SP101700	Ovary-AdenoCA	0.9079768907713501	0.8562813253295932	Middle	1753	10120	0.17322134387351779	Middle
Ovary-AdenoCA::SP102143	Ovary-AdenoCA	0.9308237437763698	0.874928356285876	Middle	2349	10041	0.2339408425455632	Middle
Ovary-AdenoCA::SP101521	Ovary-AdenoCA	0.9348475852247317	0.8425738829671142	Middle	1856	10025	0.18513715710723191	Middle
Ovary-AdenoCA::SP101526	Ovary-AdenoCA	0.981183299409879	0.7669161627849077	Middle	4979	10177	0.48924044413874423	Middle
Ovary-AdenoCA::SP101540	Ovary-AdenoCA	0.9401690450005918	0.6333581383704353	Middle	2118	9989	0.21203323656021625	Middle
Ovary-AdenoCA::SP101604	Ovary-AdenoCA	0.949005626980697	0.8639681000224437	Middle	1783	10039	0.1776073314075107	Middle
Ovary-AdenoCA::SP101548	Ovary-AdenoCA	0.948785496655806	0.8690985127343998	Middle	1723	9959	0.1730093382869766	Middle
Ovary-AdenoCA::SP101795	Ovary-AdenoCA	0.926466285591063	0.9243165191034618	Middle	2449	10078	0.24300456439769796	Middle
Ovary-AdenoCA::SP101515	Ovary-AdenoCA	0.9137185197834609	0.8998268695220342	Middle	1669	10057	0.16595406184746941	Middle
Ovary-AdenoCA::SP101931	Ovary-AdenoCA	0.9431917878219656	0.8677256746459594	Middle	3560	9986	0.35649909873823354	Middle
Ovary-AdenoCA::SP61703	Ovary-AdenoCA	0.9035123351645739	0.7538175285828392	Middle	2357	10062	0.2342476644802226	Middle
Ovary-AdenoCA::SP68659	Ovary-AdenoCA	0.946867462131989	0.8895483335831504	Middle	1343	9904	0.13560177705977383	Middle
Ovary-AdenoCA::SP59761	Ovary-AdenoCA	0.9224869762823746	0.7958818475971676	Middle	1527	9990	0.15285285285285286	Middle
Ovary-AdenoCA::SP66960	Ovary-AdenoCA	0.9224528083640346	0.7326752401100929	Middle	1530	9907	0.15443625719188453	Middle
Ovary-AdenoCA::SP63796	Ovary-AdenoCA	0.9334089261924368	0.7842239686492696	Middle	1624	9892	0.16417306914678528	Middle
Ovary-AdenoCA::SP59950	Ovary-AdenoCA	0.9231824638490334	0.8798482400300303	Middle	4463	10025	0.44518703241895263	Middle
Ovary-AdenoCA::SP68348	Ovary-AdenoCA	0.941421714633764	0.9248874057480192	Middle	2457	10050	0.24447761194029852	Middle
Ovary-AdenoCA::SP62450	Ovary-AdenoCA	0.953950250988598	0.6960719134152613	Middle	1075	9983	0.10768306120404687	Middle
Ovary-AdenoCA::SP67609	Ovary-AdenoCA	0.9105793702121496	0.9016407505222788	Middle	2998	9938	0.30167035620849264	Middle
Ovary-AdenoCA::SP64546	Ovary-AdenoCA	0.9482483168077944	0.8444020991661138	Middle	1307	10075	0.12972704714640199	Middle
Ovary-AdenoCA::SP60322	Ovary-AdenoCA	0.9412694590713053	0.8688707492655272	Middle	1295	9945	0.13021618903971846	Middle
Ovary-AdenoCA::SP63966	Ovary-AdenoCA	0.9307635334751391	0.6732821686256256	Middle	2248	9835	0.22857142857142856	Middle
Ovary-AdenoCA::SP60362	Ovary-AdenoCA	0.9376755025497053	0.7150131365339107	Middle	1358	9786	0.13876967095851217	Middle
Ovary-AdenoCA::SP63716	Ovary-AdenoCA	0.9096804857205346	0.8427526546686026	Middle	1318	9946	0.13251558415443393	Middle
Ovary-AdenoCA::SP65376	Ovary-AdenoCA	0.9032893777193882	0.9038151131719012	Middle	3450	9864	0.3497566909975669	Middle
Ovary-AdenoCA::SP61343	Ovary-AdenoCA	0.907254753718575	0.7853113106707121	Middle	1747	10159	0.17196574465990747	Middle
Ovary-AdenoCA::SP60610	Ovary-AdenoCA	0.9160338018113594	0.7745542194660808	Middle	1122	10061	0.11151972964914024	Middle
Ovary-AdenoCA::SP60842	Ovary-AdenoCA	0.9351969576955764	0.9002092340461437	Middle	2529	9935	0.2545546049320584	Middle
Panc-AdenoCA::SP72118	Panc-AdenoCA	0.9825187392226079	0.4977181772566556	Middle	2173	9979	0.21775729030965027	Middle
Panc-AdenoCA::SP76891	Panc-AdenoCA	0.9832653133182598	0.44235848370781705	Low	2279	9957	0.22888420206889626	Middle
Panc-AdenoCA::SP125732	Panc-AdenoCA	0.9954553510847777	0.3079298407658404	Low	38967	9969	3.9088173337345773	High
Panc-AdenoCA::SP125716	Panc-AdenoCA	0.9669777151447683	0.4418238998091357	Low	2660	10046	0.26478200278717895	Middle
Panc-AdenoCA::SP125746	Panc-AdenoCA	0.9978858982964388	0.2799345982158661	Low	32244	10119	3.186480877557071	High
Panc-AdenoCA::SP125797	Panc-AdenoCA	0.9831732506099198	0.3858999009088917	Low	3145	10025	0.31371571072319204	Middle
Panc-AdenoCA::SP76057	Panc-AdenoCA	0.95530579053224	0.5639333554966826	Middle	1853	9878	0.18758858068434905	Middle
Panc-AdenoCA::SP69565	Panc-AdenoCA	0.9274438115028263	0.8183076003851547	Middle	5756	10123	0.5686061444235898	Middle
Panc-AdenoCA::SP75202	Panc-AdenoCA	0.9595675430311165	0.563204947607973	Middle	1769	10038	0.17623032476588962	Middle
Panc-AdenoCA::SP110736	Panc-AdenoCA	0.9821799162124826	0.35768720061083714	Low	2398	10162	0.23597716984845502	Middle
Panc-AdenoCA::SP107774	Panc-AdenoCA	0.9581608343255061	0.8311643101003465	Middle	1758	10002	0.1757648470305939	Middle
Panc-AdenoCA::SP107805	Panc-AdenoCA	0.9589504844971539	0.5945001818737503	Middle	2711	9922	0.27323120338641405	Middle
Panc-AdenoCA::SP110789	Panc-AdenoCA	0.9383853751751952	0.8538673723010122	Middle	2778	10036	0.27680350737345555	Middle
Panc-AdenoCA::SP71846	Panc-AdenoCA	0.936413079235069	0.749453727275126	Middle	2889	10144	0.2847988958990536	Middle
Panc-AdenoCA::SP70122	Panc-AdenoCA	0.9582922348598172	0.5114474514182403	Middle	1547	9933	0.15574348132487667	Middle
Panc-AdenoCA::SP71404	Panc-AdenoCA	0.9866561385907301	0.5286305468434216	Middle	4055	10323	0.3928121670057154	Middle
Panc-AdenoCA::SP76955	Panc-AdenoCA	0.9915028104268734	0.48682352620640645	Middle	1524	10047	0.15168707076739324	Middle
Panc-AdenoCA::SP107781	Panc-AdenoCA	0.9183348567144451	0.5674461764903196	Middle	1935	9980	0.1938877755511022	Middle
Panc-AdenoCA::SP70202	Panc-AdenoCA	0.9236249353592414	0.8687007955349786	Middle	1812	10145	0.17861015278462297	Middle
Panc-AdenoCA::SP70677	Panc-AdenoCA	0.9345577318944186	0.6565129938552576	Middle	1300	9888	0.13147249190938512	Middle
Panc-AdenoCA::SP70082	Panc-AdenoCA	0.9629788285629197	0.6604048841635322	Middle	919	10117	0.09083720470495206	Middle
Panc-AdenoCA::SP70288	Panc-AdenoCA	0.9659212243774669	0.4837545182813615	Middle	2390	10010	0.23876123876123875	Middle
Panc-AdenoCA::SP70266	Panc-AdenoCA	0.9137861004627162	0.8235811010736513	Middle	1244	10015	0.12421367948077883	Middle
Panc-AdenoCA::SP107956	Panc-AdenoCA	0.9899407064441942	0.6693622645540636	Middle	5215	9958	0.5236995380598514	Middle
Panc-AdenoCA::SP70956	Panc-AdenoCA	0.9704203733768315	0.5530910100376862	Middle	1897	9961	0.1904427266338721	Middle
Panc-AdenoCA::SP108017	Panc-AdenoCA	0.9630494627432689	0.5528198473883161	Middle	1669	10036	0.16630131526504582	Middle
Panc-AdenoCA::SP71536	Panc-AdenoCA	0.968916708248279	0.5461362237104133	Middle	1423	10059	0.14146535440898697	Middle
Panc-AdenoCA::SP70756	Panc-AdenoCA	0.9833405614992727	0.388750216316598	Low	2479	9911	0.2501261224901625	Middle
Panc-AdenoCA::SP76675	Panc-AdenoCA	0.9023883012331285	0.8839992183363277	Middle	2326	9931	0.23421609102809385	Middle
Panc-AdenoCA::SP71480	Panc-AdenoCA	0.9901587705138825	0.5012965372791603	Middle	2355	9885	0.23823975720789076	Middle
Panc-AdenoCA::SP70313	Panc-AdenoCA	0.9957582004411577	0.6496489969634549	Middle	5567	10029	0.5550902383089041	Middle
Panc-AdenoCA::SP73319	Panc-AdenoCA	0.9492195753363895	0.5332054624360829	Middle	1471	9863	0.14914326269897596	Middle
Panc-AdenoCA::SP107813	Panc-AdenoCA	0.9750699741828758	0.396140600135782	Low	2224	9998	0.22244448889777957	Middle
Panc-AdenoCA::SP77339	Panc-AdenoCA	0.9849263286372463	0.46571221606865176	Low	2152	10188	0.21122889674126424	Middle
Panc-AdenoCA::SP76017	Panc-AdenoCA	0.9927198151335848	0.6802390723225976	Middle	3661	10008	0.3658073541167066	Middle
Panc-AdenoCA::SP76915	Panc-AdenoCA	0.9873226639359695	0.7232495448800709	Middle	5229	9982	0.5238429172510519	Middle
Panc-AdenoCA::SP71974	Panc-AdenoCA	0.9535876107251587	0.6523842322423277	Middle	3650	10178	0.35861662409117706	Middle
Panc-AdenoCA::SP70178	Panc-AdenoCA	0.9808384206782529	0.33879577583473197	Low	3602	10117	0.35603439754868044	Middle
Panc-AdenoCA::SP107920	Panc-AdenoCA	0.9735165833250314	0.643258847692871	Middle	1677	10071	0.16651772415847482	Middle
Panc-AdenoCA::SP110798	Panc-AdenoCA	0.9795444967271676	0.6083265053840663	Middle	2015	9843	0.20471400995631414	Middle
Panc-AdenoCA::SP107952	Panc-AdenoCA	0.9786058505138617	0.6920666221073337	Middle	2495	10000	0.2495	Middle
Panc-AdenoCA::SP70465	Panc-AdenoCA	0.9251839357224322	0.7975889556751832	Middle	2234	10019	0.22297634494460525	Middle
Panc-AdenoCA::SP70780	Panc-AdenoCA	0.9498310564550914	0.505074147917869	Middle	2236	10093	0.22153968096700682	Middle
Panc-AdenoCA::SP110803	Panc-AdenoCA	0.938060223105885	0.5805155585773809	Middle	1527	9890	0.1543983822042467	Middle
Panc-AdenoCA::SP107915	Panc-AdenoCA	0.9894189346663358	0.3917079524066227	Low	2355	9968	0.23625601926163725	Middle
Panc-AdenoCA::SP71132	Panc-AdenoCA	0.9395021463621462	0.5995661217423613	Middle	2692	10233	0.263070458321118	Middle
Panc-AdenoCA::SP71552	Panc-AdenoCA	0.939916879881938	0.7446517179949155	Middle	3107	9904	0.31371163166397414	Middle
Panc-AdenoCA::SP69573	Panc-AdenoCA	0.9766481369762325	0.4993797205437907	Middle	2013	9870	0.20395136778115502	Middle
Panc-AdenoCA::SP75681	Panc-AdenoCA	0.9067973881628439	0.8607077152004161	Middle	1908	9919	0.19235810061498135	Middle
Panc-AdenoCA::SP107874	Panc-AdenoCA	0.9772183246424113	0.6183344098988748	Middle	2829	10001	0.28287171282871715	Middle
Panc-AdenoCA::SP110816	Panc-AdenoCA	0.9588132404036415	0.6146491515830708	Middle	1141	10223	0.11161107307052724	Middle
Panc-AdenoCA::SP77203	Panc-AdenoCA	0.9699371821110467	0.7400110022535447	Middle	3498	9911	0.35294117647058826	Middle
Panc-AdenoCA::SP76515	Panc-AdenoCA	0.9696282212329945	0.524996250339167	Middle	3039	10002	0.3038392321535693	Middle
Panc-AdenoCA::SP110770	Panc-AdenoCA	0.9630012628803156	0.6860843898212794	Middle	2142	10011	0.21396463889721307	Middle
Panc-AdenoCA::SP69812	Panc-AdenoCA	0.9666937608218404	0.5716625929228023	Middle	1869	10004	0.18682526989204318	Middle
Panc-AdenoCA::SP76136	Panc-AdenoCA	0.9401110577583882	0.697277464291306	Middle	2149	10136	0.21201657458563536	Middle
Panc-AdenoCA::SP70106	Panc-AdenoCA	0.9284341047263135	0.787449944712299	Middle	2510	9887	0.2538687164964094	Middle
Panc-AdenoCA::SP108059	Panc-AdenoCA	0.9399040361677206	0.5923072346289696	Middle	1246	10051	0.12396776440155208	Middle
Panc-AdenoCA::SP108020	Panc-AdenoCA	0.9883424885188311	0.41917301573960475	Low	2561	9968	0.25692215088282505	Middle
Panc-AdenoCA::SP76867	Panc-AdenoCA	0.9830796593316126	0.5301137610966754	Middle	1992	9753	0.2042448477391572	Middle
Panc-AdenoCA::SP108088	Panc-AdenoCA	0.9516845788461781	0.61146260709336	Middle	2803	9952	0.2816519292604502	Middle
Panc-AdenoCA::SP71734	Panc-AdenoCA	0.9684593392987778	0.5134662198906016	Middle	1854	10075	0.1840198511166253	Middle
Panc-AdenoCA::SP76001	Panc-AdenoCA	0.9448434732461566	0.6574803308696089	Middle	1343	10021	0.1340185610218541	Middle
Panc-AdenoCA::SP108033	Panc-AdenoCA	0.9850520461711975	0.3916967753791971	Low	2149	9979	0.21535223970337708	Middle
Panc-AdenoCA::SP110822	Panc-AdenoCA	0.9708371045605102	0.7519223751002628	Middle	3782	9989	0.3786164781259385	Middle
Panc-AdenoCA::SP69762	Panc-AdenoCA	0.9747307812126795	0.513052125988667	Middle	1713	9953	0.17210891188586355	Middle
Panc-AdenoCA::SP107945	Panc-AdenoCA	0.9826146433133562	0.39752640607912565	Low	1787	10057	0.17768718305657752	Middle
