Samples	Cancer_type	Correction_accuracy	Similarity_FFPEsig_original	similarity_label	Mutationload_C2T	noise_load	SNR	SNR_label
Liver-HCC::SP99121	Liver-HCC	0.9801381113546707	0.5532728904018336	Middle	2618	9707	0.26970227670753066	Middle
Liver-HCC::SP107007	Liver-HCC	0.9885418083375663	0.5087607373310903	Middle	3464	10018	0.34577760031942506	Middle
Liver-HCC::SP99125	Liver-HCC	0.9839043410304706	0.5064708872275991	Middle	2735	10033	0.27260041861855877	Middle
Liver-HCC::SP99129	Liver-HCC	0.9686363608937212	0.5765249206811379	Middle	3263	10052	0.32461201750895347	Middle
Liver-HCC::SP99133	Liver-HCC	0.9847610963592799	0.5177436037964419	Middle	2384	10022	0.2378766713230892	Middle
Liver-HCC::SP50119	Liver-HCC	0.987658529267514	0.5307904679638437	Middle	2711	9983	0.2715616548131824	Middle
Liver-HCC::SP99137	Liver-HCC	0.988120191399985	0.540905747953957	Middle	2858	10027	0.28503041787174627	Middle
Liver-HCC::SP50121	Liver-HCC	0.9619388037864731	0.5457206569140984	Middle	2034	10000	0.2034	Middle
Liver-HCC::SP50123	Liver-HCC	0.987474002513052	0.5779767631296854	Middle	2960	9947	0.29757715894239467	Middle
Liver-HCC::SP99141	Liver-HCC	0.985024725856344	0.5191975644808049	Middle	2176	9956	0.2185616713539574	Middle
Liver-HCC::SP50125	Liver-HCC	0.959302220571006	0.5810958459867668	Middle	2317	9896	0.2341350040420372	Middle
Liver-HCC::SP99149	Liver-HCC	0.9818824338791587	0.5397956411372671	Middle	2452	10041	0.24419878498157555	Middle
Liver-HCC::SP50129	Liver-HCC	0.978353165198205	0.5851181465650549	Middle	2033	9921	0.20491885898598933	Middle
Liver-HCC::SP99153	Liver-HCC	0.9697268986688726	0.5346626948303349	Middle	1370	9914	0.13818842041557394	Middle
Liver-HCC::SP99157	Liver-HCC	0.9373633541730736	0.6957742869296022	Middle	2217	10025	0.22114713216957607	Middle
Liver-HCC::SP99161	Liver-HCC	0.9553844599633398	0.5892287798437151	Middle	1903	9848	0.19323720552396426	Middle
Liver-HCC::SP99165	Liver-HCC	0.9599604132637857	0.6131079095291322	Middle	2483	10026	0.2476560941551965	Middle
Liver-HCC::SP50131	Liver-HCC	0.9788997349262111	0.49809426760746556	Middle	3951	10089	0.39161462979482603	Middle
Liver-HCC::SP50133	Liver-HCC	0.971533753442723	0.6298829134402801	Middle	1484	10005	0.14832583708145927	Middle
Liver-HCC::SP99169	Liver-HCC	0.9762468750412567	0.5282130290219925	Middle	1401	10123	0.13839770818927197	Middle
Liver-HCC::SP50135	Liver-HCC	0.9769888269556475	0.5528237495131119	Middle	2525	9982	0.2529553195752354	Middle
Liver-HCC::SP50137	Liver-HCC	0.9174824259024106	0.7296378518975435	Middle	1367	10233	0.13358741327079057	Middle
Liver-HCC::SP99173	Liver-HCC	0.9893991476811989	0.4516211604566184	Low	3532	9859	0.35825134394969066	Middle
Liver-HCC::SP99177	Liver-HCC	0.9613661374159795	0.6780958768915272	Middle	2354	9945	0.236701860231272	Middle
Liver-HCC::SP99181	Liver-HCC	0.9860548759012876	0.48915729524291773	Middle	2632	10135	0.25969412925505675	Middle
Liver-HCC::SP50139	Liver-HCC	0.9632023656341286	0.5262344398756513	Middle	1563	9896	0.15794260307194827	Middle
Liver-HCC::SP107010	Liver-HCC	0.9794377492669777	0.466522992986655	Low	2952	10087	0.29265391097452165	Middle
Liver-HCC::SP99189	Liver-HCC	0.9850564699653763	0.523939733726232	Middle	1939	9996	0.19397759103641457	Middle
Liver-HCC::SP99193	Liver-HCC	0.9768713511430085	0.5780765477477458	Middle	1734	9980	0.17374749498997996	Middle
Liver-HCC::SP50145	Liver-HCC	0.9521116336530496	0.5646258773960279	Middle	1759	9901	0.17765882234117766	Middle
Liver-HCC::SP50147	Liver-HCC	0.9933152858488177	0.4462860655848331	Low	3847	10137	0.37950083851238037	Middle
Liver-HCC::SP107012	Liver-HCC	0.9696892597027671	0.8067255864706653	Middle	17657	10132	1.7426964074220292	High
Liver-HCC::SP50149	Liver-HCC	0.9829193071999877	0.5127287722344741	Middle	2293	10017	0.228910851552361	Middle
Liver-HCC::SP107017	Liver-HCC	0.9606316927046625	0.6138320666922223	Middle	1848	9945	0.18582202111613877	Middle
Liver-HCC::SP107019	Liver-HCC	0.9595681732122904	0.6258385061920387	Middle	2410	9984	0.24138621794871795	Middle
Liver-HCC::SP107023	Liver-HCC	0.9498865131210907	0.6123516761803597	Middle	1800	9922	0.18141503729086877	Middle
Liver-HCC::SP50151	Liver-HCC	0.9790067123989011	0.5075779548018873	Middle	2561	10074	0.2542187810204487	Middle
Liver-HCC::SP50153	Liver-HCC	0.9904856516580542	0.4727754699977415	Low	3492	9900	0.3527272727272727	Middle
Liver-HCC::SP99197	Liver-HCC	0.9876512308244877	0.47692331881441985	Low	4406	10080	0.4371031746031746	Middle
Liver-HCC::SP50155	Liver-HCC	0.9840642586607486	0.5356911972654617	Middle	3604	9998	0.3604720944188838	Middle
Liver-HCC::SP99201	Liver-HCC	0.9362811834561657	0.6413896029871049	Middle	1468	9923	0.14793913131109543	Middle
Liver-HCC::SP50157	Liver-HCC	0.9729661200539449	0.6115508802133676	Middle	2226	9975	0.2231578947368421	Middle
Liver-HCC::SP99205	Liver-HCC	0.9816758906879404	0.5245109834566517	Middle	1932	10045	0.19233449477351916	Middle
Liver-HCC::SP50159	Liver-HCC	0.9725001595953169	0.5316948201403207	Middle	2678	10074	0.26583283700615445	Middle
Liver-HCC::SP50161	Liver-HCC	0.98908255276336	0.48827049060406813	Middle	3666	9951	0.36840518540850165	Middle
Liver-HCC::SP107025	Liver-HCC	0.9906854313287352	0.5237394414861997	Middle	2286	9837	0.232387923147301	Middle
Liver-HCC::SP107028	Liver-HCC	0.9922781715937146	0.5008205299015158	Middle	2149	9772	0.21991404011461319	Middle
Liver-HCC::SP50163	Liver-HCC	0.9851353643333371	0.5320848529153733	Middle	2653	10004	0.2651939224310276	Middle
Liver-HCC::SP99217	Liver-HCC	0.9284649351921932	0.6228398558930783	Middle	1448	10143	0.1427585526964409	Middle
Liver-HCC::SP50165	Liver-HCC	0.9871988158547857	0.52307164587296	Middle	2899	10115	0.2866040533860603	Middle
Liver-HCC::SP107030	Liver-HCC	0.9708432964159104	0.5215336862121083	Middle	2074	10046	0.2064503284889508	Middle
Liver-HCC::SP50167	Liver-HCC	0.9837439057625349	0.5041675692513383	Middle	2885	10108	0.28541749109616144	Middle
Liver-HCC::SP99229	Liver-HCC	0.9456094334993231	0.7032848406995649	Middle	1792	9920	0.18064516129032257	Middle
Liver-HCC::SP99233	Liver-HCC	0.955834766222645	0.562940563904645	Middle	1654	10024	0.16500399042298483	Middle
Liver-HCC::SP107032	Liver-HCC	0.9414982351161943	0.4477262818113345	Low	901	10110	0.08911968348170128	Middle
Liver-HCC::SP50169	Liver-HCC	0.9898192324514615	0.4896419378779778	Middle	3431	10040	0.3417330677290837	Middle
Liver-HCC::SP50171	Liver-HCC	0.9835774520721906	0.49978862568256816	Middle	3435	9850	0.3487309644670051	Middle
Liver-HCC::SP50173	Liver-HCC	0.984067743616986	0.5056697174480751	Middle	2359	10123	0.23303368566630445	Middle
Liver-HCC::SP50175	Liver-HCC	0.922191995524457	0.4913498786414132	Middle	841	9992	0.08416733386709367	Middle
Liver-HCC::SP107034	Liver-HCC	0.9833318650040527	0.5377313226832069	Middle	1828	9745	0.1875833760903027	Middle
Liver-HCC::SP50179	Liver-HCC	0.9775535055335896	0.5923201130727466	Middle	2345	9957	0.23551270462990861	Middle
Liver-HCC::SP99237	Liver-HCC	0.9500102828938835	0.6625472366953048	Middle	1921	9821	0.19560126260054983	Middle
Liver-HCC::SP107037	Liver-HCC	0.9672379972085456	0.5367390809230757	Middle	2857	10151	0.2814501034380849	Middle
Liver-HCC::SP107041	Liver-HCC	0.9602863482591643	0.6725443722805227	Middle	1819	9955	0.18272225012556503	Middle
Liver-HCC::SP50181	Liver-HCC	0.9781228020055143	0.5305524299427857	Middle	2092	10016	0.20886581469648563	Middle
Liver-HCC::SP99249	Liver-HCC	0.9731908577920761	0.5426071527847212	Middle	1896	10088	0.1879460745440127	Middle
Liver-HCC::SP99253	Liver-HCC	0.9897328942703847	0.5345487525833978	Middle	2585	10145	0.2548053228191227	Middle
Liver-HCC::SP50183	Liver-HCC	0.9777018103473745	0.5743994907755317	Middle	3979	10003	0.39778066580025995	Middle
Liver-HCC::SP99257	Liver-HCC	0.9837764390902489	0.5409979202751132	Middle	2917	9975	0.2924310776942356	Middle
Liver-HCC::SP107044	Liver-HCC	0.9489654093819673	0.6127385103333113	Middle	1330	9999	0.133013301330133	Middle
Liver-HCC::SP50185	Liver-HCC	0.9585410510539154	0.5648263008064611	Middle	1848	10062	0.1836612999403697	Middle
Lung-AdenoCA::SP53460	Lung-AdenoCA	0.990816420526454	0.4332612204690345	Low	8797	9974	0.8819931822739122	High
Lung-AdenoCA::SP50827	Lung-AdenoCA	0.9791245355282614	0.4927241181186437	Middle	7339	9981	0.7352970644224026	High
Lung-AdenoCA::SP50317	Lung-AdenoCA	0.9794057014528946	0.39017530436340675	Low	4744	9952	0.4766881028938907	Middle
Lung-AdenoCA::SP54113	Lung-AdenoCA	0.9934020285101426	0.3923800173008714	Low	21800	10111	2.156067649095045	High
Lung-AdenoCA::SP51824	Lung-AdenoCA	0.9652992604818766	0.48390349767530016	Middle	6554	9945	0.6590246354952237	High
Lung-AdenoCA::SP55387	Lung-AdenoCA	0.9830059265170894	0.4608628228039538	Low	3284	10016	0.3278753993610224	Middle
Lung-AdenoCA::SP52779	Lung-AdenoCA	0.9828325320116383	0.46334834034773753	Low	7442	10128	0.7347946287519748	High
Lung-AdenoCA::SP55235	Lung-AdenoCA	0.9902017782922018	0.42751694004767193	Low	21544	9917	2.1724311787839063	High
Lung-AdenoCA::SP50713	Lung-AdenoCA	0.9908306511950433	0.36312574331065717	Low	4144	9897	0.4187127412347176	Middle
Lung-AdenoCA::SP50611	Lung-AdenoCA	0.994143319854213	0.4751605839322804	Low	8429	10031	0.8402950852357691	High
Lung-AdenoCA::SP55142	Lung-AdenoCA	0.993341346048685	0.3583064010449313	Low	35018	9912	3.5328894269572237	High
Lung-AdenoCA::SP53387	Lung-AdenoCA	0.9973418602461028	0.2773693392062184	Low	14620	9969	1.4665462935098805	High
Lung-AdenoCA::SP54745	Lung-AdenoCA	0.9977335220742672	0.27829216070599777	Low	13796	9924	1.3901652559451834	High
Lung-AdenoCA::SP52284	Lung-AdenoCA	0.9503301564045727	0.7211482104811404	Middle	1910	10046	0.19012542305395183	Middle
Lung-AdenoCA::SP53618	Lung-AdenoCA	0.990054228557013	0.4591248636908126	Low	9286	10024	0.9263766959297686	High
Lung-AdenoCA::SP52232	Lung-AdenoCA	0.9790327660158797	0.5131375950262672	Middle	4686	10122	0.46295198577356256	Middle
Lung-AdenoCA::SP50412	Lung-AdenoCA	0.9152549153430931	0.8410465543956251	Middle	720	10245	0.07027818448023426	Middle
Lung-AdenoCA::SP50321	Lung-AdenoCA	0.9783590917807549	0.5683733123846704	Middle	2418	10003	0.24172748175547334	Middle
Lung-AdenoCA::SP53548	Lung-AdenoCA	0.97710736219945	0.646047950181751	Middle	1780	10124	0.1758198340576847	Middle
Lung-AdenoCA::SP56079	Lung-AdenoCA	0.9866348502972386	0.46125813375141544	Low	8494	10111	0.8400751656611611	High
Lung-AdenoCA::SP56168	Lung-AdenoCA	0.9983156770512092	0.2573158264189837	Low	15547	9927	1.5661327692152716	High
Lung-AdenoCA::SP54363	Lung-AdenoCA	0.991864453606298	0.34667281783450743	Low	10338	10109	1.0226530814126027	High
Lung-AdenoCA::SP53810	Lung-AdenoCA	0.9948265740829294	0.42602820533649854	Low	21182	10042	2.109340768771161	High
Lung-AdenoCA::SP55711	Lung-AdenoCA	0.9693649817509808	0.6258254709297179	Middle	3056	9834	0.31075859263778727	Middle
Lung-AdenoCA::SP55509	Lung-AdenoCA	0.9874576922737993	0.4387857600241772	Low	10261	10106	1.0153374233128833	High
Lung-AdenoCA::SP55309	Lung-AdenoCA	0.9088932168671533	0.9237278517662398	Middle	857	10037	0.08538407890804026	Middle
Lung-AdenoCA::SP52667	Lung-AdenoCA	0.9878084043774958	0.46461855111792516	Low	5548	9851	0.5631915541569383	Middle
Lung-AdenoCA::SP53073	Lung-AdenoCA	0.9749001489850277	0.5430849625300298	Middle	3876	9959	0.389195702379757	Middle
Lung-SCC::SP56638	Lung-SCC	0.9925144080212935	0.3968368981753705	Low	8594	9956	0.8631980715146645	High
Lung-SCC::SP56537	Lung-SCC	0.9857885415263543	0.5057105054996704	Middle	7043	10008	0.7037370103916867	High
Lung-SCC::SP57586	Lung-SCC	0.9890439344571531	0.5331196283036707	Middle	7094	9925	0.7147607052896725	High
Lung-SCC::SP56541	Lung-SCC	0.9841559273265399	0.41132516622484583	Low	9027	9958	0.9065073307893151	High
Lung-SCC::SP56553	Lung-SCC	0.9978702663471346	0.2858640018065346	Low	36913	10107	3.6522212328089445	High
Lung-SCC::SP56771	Lung-SCC	0.957529990616841	0.6227764097189593	Middle	3362	9951	0.3378554919103608	Middle
Lung-SCC::SP57941	Lung-SCC	0.9880985400802931	0.4740717226065671	Low	11570	10117	1.1436196500939013	High
Lung-SCC::SP57818	Lung-SCC	0.9885807258819941	0.42554448547630797	Low	8574	9911	0.865099384522248	High
Lung-SCC::SP56460	Lung-SCC	0.9927784722298536	0.36172633039881974	Low	9049	10069	0.8986989770582977	High
Lung-SCC::SP56474	Lung-SCC	0.967024224606412	0.45297499924935586	Low	5789	9910	0.5841574167507568	Middle
Lung-SCC::SP56704	Lung-SCC	0.9900686067575387	0.4383999051368814	Low	10185	9946	1.0240297607078221	High
Lung-SCC::SP56533	Lung-SCC	0.9718811851317615	0.5427632769061728	Middle	4635	9950	0.4658291457286432	Middle
Lung-SCC::SP56730	Lung-SCC	0.9900619870216365	0.482552210704327	Low	6930	9793	0.7076483202287348	High
Lung-SCC::SP59245	Lung-SCC	0.992751699673529	0.34400487292826776	Low	13783	10027	1.3745886107509724	High
Lung-SCC::SP57024	Lung-SCC	0.9619821362556682	0.5463029141395458	Middle	5077	10019	0.5067371993212896	Middle
Lung-SCC::SP57933	Lung-SCC	0.9892670136506754	0.4101628035558939	Low	11460	10002	1.1457708458308338	High
Lung-SCC::SP56754	Lung-SCC	0.9847772339850082	0.45010544903112193	Low	6581	9930	0.6627391742195368	High
Lung-SCC::SP56827	Lung-SCC	0.9836487377848254	0.4548866260055817	Low	8044	9931	0.8099889235726513	High
Lung-SCC::SP57084	Lung-SCC	0.9831597419175347	0.4569565076505506	Low	9864	9987	0.9876839891859417	High
Lung-SCC::SP57538	Lung-SCC	0.9661307944990365	0.5291900312376699	Middle	7522	9937	0.7569689040958035	High
Lung-SCC::SP57735	Lung-SCC	0.9831384874480653	0.4569600328962171	Low	8836	10093	0.8754582383830377	High
Lung-SCC::SP57669	Lung-SCC	0.9840941433282809	0.5210761134428596	Middle	7871	9940	0.791851106639839	High
Lung-SCC::SP56566	Lung-SCC	0.9960910309164667	0.29844011919316127	Low	8705	9888	0.8803600323624595	High
Lung-SCC::SP56569	Lung-SCC	0.9906903504206659	0.4594651301503289	Low	6709	10125	0.6626172839506173	High
Lung-SCC::SP58342	Lung-SCC	0.9633567159411094	0.5739827010252913	Middle	15433	10099	1.528171106050104	High
Lung-SCC::SP58349	Lung-SCC	0.9712374424427289	0.5115847316696505	Middle	8106	10018	0.8091435416250748	High
Lung-SCC::SP56644	Lung-SCC	0.9799507607993092	0.46655757378296747	Low	10433	10045	1.0386261821801892	High
Lung-SCC::SP57629	Lung-SCC	0.978282318505369	0.5375641142698417	Middle	7787	9916	0.7852964905203711	High
Lung-SCC::SP56941	Lung-SCC	0.9783448578951921	0.41633172216951697	Low	2318	9924	0.2335751713018944	Middle
Lung-SCC::SP57619	Lung-SCC	0.9824801642233437	0.4614170350071829	Low	9000	9920	0.907258064516129	High
Lung-SCC::SP58245	Lung-SCC	0.9901868625602146	0.4683165564332295	Low	11336	9867	1.1488801054018445	High
Lung-SCC::SP57251	Lung-SCC	0.9911608609326048	0.3858997363540349	Low	11863	9986	1.1879631484077708	High
Lung-SCC::SP56502	Lung-SCC	0.9876288893553242	0.4266351802151878	Low	10415	10034	1.0379708989435918	High
Lung-SCC::SP58668	Lung-SCC	0.9900772022966718	0.4267491408506183	Low	12556	9933	1.2640692640692641	High
Lung-SCC::SP58101	Lung-SCC	0.9935474101880135	0.4943943971680162	Middle	6918	9800	0.7059183673469388	High
Lung-SCC::SP58991	Lung-SCC	0.9839738547068616	0.48504642423107763	Middle	6723	10091	0.666237241105936	High
Lung-SCC::SP56607	Lung-SCC	0.9797719258096707	0.5003356079855221	Middle	4632	10019	0.4623215889809362	Middle
Lung-SCC::SP58326	Lung-SCC	0.9929797306917099	0.454151979035788	Low	12025	10044	1.1972321784149742	High
Lung-SCC::SP57267	Lung-SCC	0.9895604451851587	0.46209352460177056	Low	9492	10095	0.9402674591381872	High
Lung-SCC::SP57066	Lung-SCC	0.981114448648813	0.4748922157756904	Low	10745	10039	1.070325729654348	High
Lung-SCC::SP57901	Lung-SCC	0.9781765592337119	0.5235002931095106	Middle	6211	9861	0.629854984281513	Middle
Lung-SCC::SP57651	Lung-SCC	0.9584965879785311	0.5236071175392467	Middle	4034	9959	0.4050607490711919	Middle
Lung-SCC::SP57450	Lung-SCC	0.9879962488001293	0.3715733212367124	Low	8332	9929	0.8391580219558868	High
Lung-SCC::SP57846	Lung-SCC	0.9949928421422746	0.32120931986243406	Low	15371	10075	1.5256575682382134	High
Lung-SCC::SP58612	Lung-SCC	0.9644465620575653	0.7106701958430504	Middle	6339	10011	0.6332034761762062	High
Lung-SCC::SP56821	Lung-SCC	0.9739504193232434	0.5493673149926022	Middle	6074	10117	0.6003756054166255	Middle
Lung-SCC::SP58882	Lung-SCC	0.977834523482517	0.5372816233928295	Middle	5585	10019	0.5574408623615131	Middle
Lung-SCC::SP57189	Lung-SCC	0.9908301200338135	0.41604080187232206	Low	18980	9970	1.9037111334002006	High
Lymph-BNHL::SP127630	Lymph-BNHL	0.9576746191493639	0.8087127940221742	Middle	4338	10025	0.43271820448877807	Middle
Lymph-BNHL::SP127634	Lymph-BNHL	0.9718660178212136	0.6788270562607444	Middle	8143	10049	0.8103293860085581	High
Lymph-BNHL::SP127636	Lymph-BNHL	0.979697207970266	0.6543101927443947	Middle	3738	9943	0.3759428743839887	Middle
Lymph-BNHL::SP127628	Lymph-BNHL	0.9045656686033965	0.8234219477403273	Middle	1915	10106	0.18949139125272116	Middle
Lymph-BNHL::SP127640	Lymph-BNHL	0.9153554100730056	0.7579826997086028	Middle	3849	9893	0.38906297381987265	Middle
Lymph-BNHL::SP127638	Lymph-BNHL	0.9631805760625818	0.8336597415520083	Middle	3298	9851	0.33478834636077553	Middle
Lymph-BNHL::SP127632	Lymph-BNHL	0.9259002759741137	0.7516116264679236	Middle	7670	10118	0.7580549515714569	High
Lymph-BNHL::SP116649	Lymph-BNHL	0.9785427841691133	0.7639254092594279	Middle	2874	9934	0.28930944231930744	Middle
Lymph-BNHL::SP59356	Lymph-BNHL	0.9263422475005981	0.8289003072796018	Middle	2255	9930	0.22708962739174218	Middle
Lymph-BNHL::SP116668	Lymph-BNHL	0.9791467387205022	0.6098735913514682	Middle	7425	10042	0.739394542919737	High
Lymph-BNHL::SP116630	Lymph-BNHL	0.9719124404143933	0.7873208766284946	Middle	2800	9945	0.2815485168426345	Middle
Lymph-BNHL::SP59412	Lymph-BNHL	0.9683246986153338	0.7850653785745471	Middle	3761	10121	0.371603596482561	Middle
Lymph-BNHL::SP116686	Lymph-BNHL	0.9263883374283273	0.7044049650924038	Middle	2249	10074	0.22324796505856662	Middle
Lymph-BNHL::SP116694	Lymph-BNHL	0.9205841912961056	0.8027717206159596	Middle	3043	9934	0.30632172337427016	Middle
Lymph-BNHL::SP116726	Lymph-BNHL	0.9586900934610239	0.8097034291615874	Middle	4551	9973	0.4563320966609847	Middle
Lymph-BNHL::SP116701	Lymph-BNHL	0.9537363284934288	0.7778429916763964	Middle	3519	9956	0.353455202892728	Middle
Lymph-BNHL::SP59280	Lymph-BNHL	0.9237960866256655	0.8308247844255252	Middle	1351	9866	0.13693492803567808	Middle
Lymph-BNHL::SP59460	Lymph-BNHL	0.9641042449324173	0.8300416919504945	Middle	2565	9994	0.25665399239543724	Middle
Lymph-BNHL::SP116709	Lymph-BNHL	0.9379579665255757	0.8484804007553773	Middle	1768	9930	0.17804632426988923	Middle
Lymph-BNHL::SP59448	Lymph-BNHL	0.9616249984097371	0.7226833018293684	Middle	9106	9775	0.9315601023017903	High
Lymph-BNHL::SP116614	Lymph-BNHL	0.9255217395589481	0.8357535999906293	Middle	3253	9784	0.33248160261651677	Middle
Lymph-BNHL::SP59464	Lymph-BNHL	0.9281480218335003	0.8545675147149414	Middle	1425	9900	0.14393939393939395	Middle
Lymph-BNHL::SP59364	Lymph-BNHL	0.9728780460173199	0.7993605142624371	Middle	2684	10063	0.26671966610354764	Middle
Lymph-BNHL::SP116663	Lymph-BNHL	0.9436689251310206	0.8552767300068115	Middle	4795	10130	0.47334649555774927	Middle
Lymph-BNHL::SP59444	Lymph-BNHL	0.9121007047527511	0.8931487361614457	Middle	2325	10001	0.23247675232476753	Middle
Lymph-BNHL::SP116690	Lymph-BNHL	0.9013618349914561	0.7279520009305651	Middle	5871	10107	0.580884535470466	Middle
Lymph-BNHL::SP116715	Lymph-BNHL	0.9509688418509317	0.7329791025144741	Middle	9619	10249	0.938530588350083	High
Lymph-BNHL::SP116718	Lymph-BNHL	0.9110955351863346	0.8156982483573438	Middle	2068	10136	0.20402525651144435	Middle
Lymph-BNHL::SP116618	Lymph-BNHL	0.9252885977726735	0.6720458384382685	Middle	3099	10202	0.30376396784944126	Middle
Lymph-BNHL::SP116645	Lymph-BNHL	0.9364725821601856	0.6564519247032049	Middle	3753	9917	0.3784410608046788	Middle
Lymph-BNHL::SP59320	Lymph-BNHL	0.9737525097533588	0.8115690445988363	Middle	1963	10222	0.19203678340833497	Middle
Lymph-BNHL::SP116627	Lymph-BNHL	0.9473826207027001	0.8311037643979787	Middle	1481	9917	0.149339517999395	Middle
Lymph-BNHL::SP116683	Lymph-BNHL	0.9714869484680746	0.787252074913949	Middle	2423	9852	0.24593991067803492	Middle
Lymph-BNHL::SP59372	Lymph-BNHL	0.9315886057647861	0.6237302641554824	Middle	1881	9994	0.188212927756654	Middle
Lymph-BNHL::SP116610	Lymph-BNHL	0.9707305286543609	0.6614189245448149	Middle	4837	9845	0.49131538852209244	Middle
Lymph-BNHL::SP116638	Lymph-BNHL	0.9688268084905607	0.815802216802693	Middle	1345	9942	0.1352846509756588	Middle
Lymph-BNHL::SP124971	Lymph-BNHL	0.9591039578980587	0.8173387004008709	Middle	3818	10117	0.37738460017791836	Middle
Lymph-BNHL::SP116665	Lymph-BNHL	0.926458147849545	0.8303239915209397	Middle	909	10087	0.09011599087934966	Middle
Lymph-BNHL::SP116657	Lymph-BNHL	0.9651113588804043	0.8037197502658873	Middle	6439	10157	0.63394703160382	High
Lymph-BNHL::SP116670	Lymph-BNHL	0.9446707948720965	0.7092757286983241	Middle	6991	9959	0.7019781102520334	High
Lymph-BNHL::SP116642	Lymph-BNHL	0.963778868226608	0.7029887818974652	Middle	3177	10098	0.3146167557932264	Middle
Lymph-BNHL::SP116606	Lymph-BNHL	0.9911075078799328	0.5151216421691289	Middle	6308	10007	0.6303587488757869	Middle
Lymph-BNHL::SP116604	Lymph-BNHL	0.9338626834207818	0.7817151268747337	Middle	1903	10182	0.18689844824199567	Middle
Lymph-BNHL::SP124969	Lymph-BNHL	0.9587589716023444	0.7858916504898928	Middle	4683	9990	0.4687687687687688	Middle
Lymph-BNHL::SP59456	Lymph-BNHL	0.93485865367702	0.8064380396010884	Middle	2838	9979	0.2843972341918028	Middle
Lymph-BNHL::SP59348	Lymph-BNHL	0.9240335299580755	0.8145188669837868	Middle	2392	9717	0.24616651229803438	Middle
Lymph-BNHL::SP59300	Lymph-BNHL	0.9674332265687493	0.5733831797687071	Middle	3464	10093	0.34320816407411076	Middle
Lymph-BNHL::SP59340	Lymph-BNHL	0.9633039351501962	0.8567382592152135	Middle	1798	10195	0.17636096125551742	Middle
Lymph-BNHL::SP59380	Lymph-BNHL	0.9004025732139107	0.839186416328934	Middle	1060	10018	0.10580954282291874	Middle
Lymph-BNHL::SP59440	Lymph-BNHL	0.9523643724990933	0.7638283736892136	Middle	2679	9889	0.2709070684599049	Middle
Lymph-BNHL::SP59400	Lymph-BNHL	0.976647076538093	0.6377192330095764	Middle	7955	9848	0.8077782290820471	High
Lymph-BNHL::SP59432	Lymph-BNHL	0.9094818120177017	0.8251006478225817	Middle	1471	9871	0.14902238881572283	Middle
Lymph-BNHL::SP59452	Lymph-BNHL	0.9274309934575269	0.8205074634301623	Middle	5287	10032	0.5270135566188198	Middle
Lymph-BNHL::SP116676	Lymph-BNHL	0.9394472367364199	0.700461941882602	Middle	7548	9947	0.7588217553031065	High
Lymph-BNHL::SP59360	Lymph-BNHL	0.9576548130595366	0.764352673298419	Middle	1861	9916	0.18767648245260185	Middle
Lymph-BNHL::SP59384	Lymph-BNHL	0.9085519633759017	0.8598881452225082	Middle	1089	10286	0.10587205910946919	Middle
Lymph-BNHL::SP59368	Lymph-BNHL	0.9511372587799272	0.7206631588051591	Middle	5477	9828	0.5572853072853072	Middle
Lymph-BNHL::SP116648	Lymph-BNHL	0.9678855618119859	0.6434741655606288	Middle	7651	10193	0.7506131658981654	High
Lymph-BNHL::SP59420	Lymph-BNHL	0.902662520540577	0.7369256537379165	Middle	1204	9944	0.12107803700724054	Middle
Lymph-BNHL::SP116706	Lymph-BNHL	0.9193658923413797	0.8106485161723038	Middle	3217	9949	0.3233490803095789	Middle
Lymph-BNHL::SP116654	Lymph-BNHL	0.9330150862740045	0.8292055086270085	Middle	1874	10095	0.18563645368994552	Middle
Lymph-BNHL::SP59288	Lymph-BNHL	0.9276729450126178	0.7209141236960558	Middle	1222	10032	0.12181020733652313	Middle
Lymph-BNHL::SP59316	Lymph-BNHL	0.9196839276104553	0.8858464228383442	Middle	1285	10055	0.12779711586275486	Middle
Lymph-BNHL::SP116697	Lymph-BNHL	0.9790867604255782	0.5023152755580917	Middle	31777	9966	3.188541039534417	High
Lymph-BNHL::SP59304	Lymph-BNHL	0.9885912189786608	0.3812488784485245	Low	15623	10025	1.5584039900249376	High
Lymph-BNHL::SP116620	Lymph-BNHL	0.9765817334042053	0.6816195429140157	Middle	4355	10138	0.4295719076740975	Middle
Lymph-CLL::SP13289	Lymph-CLL	0.9006958456556743	0.8211273571790816	Middle	600	10045	0.05973120955699353	Middle
Lymph-CLL::SP115134	Lymph-CLL	0.90740673885137	0.8731934795881154	Middle	434	9972	0.0435218612113919	Middle
Lymph-CLL::SP116738	Lymph-CLL	0.946410906128949	0.8716497689548662	Middle	707	10069	0.07021551296057205	Middle
Lymph-CLL::SP13677	Lymph-CLL	0.9192765374370286	0.8207001024483273	Middle	615	10071	0.06106642835865356	Middle
Lymph-CLL::SP13307	Lymph-CLL	0.9078381617466589	0.8690743916774077	Middle	1074	10142	0.10589627292447248	Middle
Lymph-CLL::SP13481	Lymph-CLL	0.911045422748056	0.8161732401702805	Middle	839	9912	0.08464487489911218	Middle
Lymph-CLL::SP116780	Lymph-CLL	0.916364784794024	0.683620110080318	Middle	939	10152	0.09249408983451536	Middle
Lymph-CLL::SP13359	Lymph-CLL	0.9484283699031746	0.8648729829619712	Middle	674	9972	0.06758924989971922	Middle
